Activos,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA
0,1015063,0,1,5,12,0,0,0,10,0,0,39,9,0
0,1015151,0,1,3,19,0,0,2,53,0,0,41,9,0
0,1004591,0,2,5,12,0,1,3,25,0,0,36,9,0
0,1004715,0,2,1,40,0,0,1,35,0,0,38,9,0
0,1004437,0,2,1,40,0,1,2,31,0,0,38,9,0
0,1004473,0,2,4,12,0,1,2,31,0,0,40,9,0
0,1015208,0,1,5,12,0,1,2,31,0,0,37,9,0
0,1004274,0,2,5,12,0,1,2,31,0,0,38,9,0
0,1006423,0,3,5,12,0,1,3,19,0,0,40,9,0
0,1007230,0,2,2,30,0,1,2,35,0,0,39,9,0
0,1015053,0,1,1,37,0,1,7,61,0,0,38,9,0
0,1004570,0,2,5,12,0,1,4,27,0,0,35,9,0
0,1005958,0,2,1,40,0,0,1,23,0,0,43,9,0
0,1016912,0,1,3,20,0,0,1,63,0,0,38,15,0
0,1004070,0,2,5,12,0,1,7,58,0,0,48,9,0
0,1016222,0,1,5,12,0,0,2,58,0,0,36,15,0
0,1004269,0,2,5,12,0,1,2,26,0,0,37,9,0
0,1014860,0,1,2,32,0,0,1,10,0,0,47,9,0
0,1015223,0,1,4,12,0,0,3,31,0,0,40,9,0
0,1006886,0,2,8,33,0,0,0,45,0,0,41,9,0
0,1004091,0,2,5,12,0,1,4,39,0,0,36,9,0
0,1006398,0,5,2,27,0,1,2,27,0,0,38,9,0
0,1014897,0,1,1,40,0,0,0,15,0,0,40,9,0
0,1006896,0,3,5,12,0,1,3,34,0,0,36,9,0
0,1015659,0,2,7,24,0,1,5,45,0,0,36,9,0
0,1017626,0,1,1,39,0,2,5,74,0,0,47,9,0
0,1004123,0,2,5,12,0,1,2,22,0,0,39,9,0
0,1006819,0,2,5,12,0,1,2,30,0,0,41,9,0
0,1004478,0,2,5,12,0,1,3,31,0,0,40,9,0
0,1004569,0,2,5,12,0,1,4,27,0,0,35,9,0
0,1007227,0,2,5,12,0,1,2,32,0,0,35,9,0
0,1004293,0,2,5,12,0,1,3,31,0,0,37,9,0
0,1015692,0,3,7,29,0,1,5,60,0,0,41,9,0
0,1004017,0,2,2,29,0,1,5,35,0,0,43,9,0
0,1015572,0,2,17,15,0,0,0,51,0,0,40,9,0
0,1004641,0,2,5,12,0,1,2,23,0,0,38,9,0
0,1006975,0,4,5,12,0,1,3,31,0,0,34,9,0
0,1006420,0,4,5,12,0,1,2,17,0,0,40,9,0
0,1006408,0,3,5,12,0,1,2,27,0,0,37,9,0
0,1015041,0,1,5,12,0,0,1,11,0,0,38,9,0
0,1006876,0,2,30,23,0,0,0,39,0,0,42,9,0
0,1015227,0,1,5,12,0,0,1,41,0,0,38,9,0
0,1006050,0,3,1,40,0,0,0,42,0,0,41,9,0
0,1015122,0,1,4,15,0,0,3,39,0,0,53,9,0
0,1015074,0,1,5,12,0,0,0,14,0,0,40,9,0
0,1006400,0,4,5,12,0,1,2,24,0,0,39,9,0
0,1015236,0,1,2,29,0,0,0,54,0,0,39,9,0
0,1005024,0,2,1,40,0,1,2,32,0,0,51,9,0
0,1015083,0,1,2,29,0,0,0,42,0,0,39,9,0
0,1015254,0,1,4,12,0,0,0,1,0,0,38,9,0
0,1004473,0,2,4,17,0,1,2,32,0,0,40,9,0
0,1005600,0,2,2,29,0,1,2,35,0,0,40,9,0
0,1015237,0,1,5,12,0,1,2,31,0,0,38,9,0
0,1005948,0,2,1,34,0,1,2,22,0,0,42,9,0
0,1004236,0,2,5,12,0,1,3,31,0,0,39,9,0
0,1015083,0,1,2,29,0,0,0,42,0,0,39,9,0
0,1015083,0,1,3,25,0,0,1,41,0,0,38,9,0
0,1015889,0,1,5,12,0,0,0,55,0,0,36,10,0
0,1015294,0,1,6,24,0,1,3,30,0,0,42,9,0
0,1015124,0,1,1,35,0,0,0,50,0,0,42,9,0
0,1015542,0,1,6,12,0,0,0,50,0,0,38,9,0
0,1015059,0,1,3,19,0,2,8,62,0,0,39,9,0
0,1015127,1,1,2,26,0,0,0,38,0,0,44,9,0
0,1007220,0,2,2,26,0,1,2,34,0,0,39,9,0
0,1015188,0,1,5,12,0,0,0,13,0,0,39,9,0
0,1007212,0,2,4,18,0,1,2,32,0,0,38,9,0
0,1005597,0,2,2,30,0,1,2,35,0,0,40,9,0
0,1004560,0,2,5,12,0,1,3,31,0,0,36,9,0
0,1015633,0,1,5,12,0,0,1,39,0,0,32,9,0
0,1004453,0,2,2,29,0,1,2,35,0,0,39,9,0
0,1004557,0,2,1,35,0,1,2,25,0,0,37,9,0
0,1004284,0,2,5,12,0,1,2,31,0,0,38,9,0
0,1004270,0,2,5,12,0,1,2,26,0,0,37,9,0
0,1014889,0,1,4,16,0,0,3,20,0,0,35,9,0
0,1014837,0,1,1,40,0,0,0,43,0,0,40,9,0
0,1007228,0,2,1,34,0,1,2,21,0,0,40,9,0
0,1003821,0,2,4,18,0,1,6,64,0,0,40,9,0
0,1005657,0,2,5,12,0,1,2,30,0,0,39,9,0
0,1015668,0,4,6,18,0,2,8,62,0,0,43,9,0
0,1004446,0,2,1,36,0,1,2,30,0,0,43,9,0
0,1004454,0,2,1,40,0,1,2,30,0,0,42,9,0
0,1004562,0,2,4,18,0,1,3,29,0,0,35,9,0
0,1014882,0,1,1,39,0,0,0,2,0,0,39,9,0
0,1004601,0,2,2,29,0,1,2,27,0,0,36,9,0
0,1014976,0,1,4,13,0,0,1,38,0,0,34,9,0
0,1005216,0,2,4,15,0,1,2,32,0,0,43,9,0
0,1004302,0,2,3,20,0,1,4,38,0,0,36,9,0
0,1015059,0,1,4,12,0,2,8,62,0,0,39,9,0
0,1005820,0,4,5,12,0,1,3,20,0,0,39,9,0
0,1007226,0,2,5,12,0,1,2,31,0,0,34,9,0
0,1003956,0,2,1,40,0,1,4,39,0,0,46,9,0
0,1014861,0,1,1,40,0,0,2,10,0,0,42,9,0
0,1004300,0,2,2,27,0,1,3,31,0,0,35,9,0
0,1006915,0,2,5,12,0,1,4,59,0,0,39,9,0
0,1006432,0,3,5,12,0,1,2,14,0,0,41,9,0
0,1015650,0,3,5,12,0,1,5,59,0,0,40,9,0
0,1007233,0,2,1,35,0,1,2,21,0,0,39,9,0
0,1015658,0,4,8,33,0,1,7,60,0,0,42,9,0
0,1004322,0,2,1,40,0,1,4,38,0,0,43,9,0
0,1004490,0,2,5,12,0,1,6,32,0,0,41,9,0
0,1004446,0,2,5,12,0,1,2,30,0,0,45,9,0
0,1015227,0,1,2,32,0,0,1,47,0,0,39,9,0
0,1015499,0,1,40,28,0,1,4,34,0,0,33,9,0
0,1004138,0,2,5,12,0,1,2,14,0,0,40,9,0
0,1005789,0,2,5,12,0,1,3,16,0,0,42,9,0
0,1004595,0,2,1,40,0,1,2,25,0,0,37,9,0
0,1004267,0,2,5,12,0,1,2,24,0,0,37,9,0
0,1005789,0,2,5,12,0,1,3,17,0,0,42,9,0
0,1015609,0,4,23,16,0,0,1,53,0,0,41,9,0
0,1006398,0,5,1,33,0,1,2,29,0,0,38,9,0
0,1004088,0,2,2,32,0,0,1,52,0,0,40,9,0
0,1006419,0,4,4,12,0,1,2,30,0,0,46,9,0
0,1015124,0,1,5,12,0,0,3,39,0,0,53,9,0
0,1015530,0,2,35,24,0,0,2,42,0,0,37,9,0
0,1004677,0,2,4,18,0,1,3,26,0,0,39,9,0
0,1005857,0,5,4,17,0,0,1,35,0,0,36,9,0
0,1006792,0,3,5,12,0,0,1,26,0,0,41,9,0
0,1004071,0,2,5,12,0,1,7,58,0,0,48,9,0
0,1004036,0,2,1,40,0,1,7,61,0,0,50,9,0
0,1015155,0,1,3,23,0,0,3,55,0,0,41,9,0
0,1006902,0,2,8,33,0,0,0,44,0,0,40,9,0
0,1004474,0,2,2,30,0,1,2,31,0,0,40,9,0
0,1006802,0,2,5,12,0,1,2,29,0,0,39,9,0
0,1004970,0,2,1,34,0,0,0,47,0,0,41,9,0
0,1015234,0,1,5,12,0,0,1,38,0,0,37,9,0
0,1016078,0,1,5,12,0,0,0,55,0,0,35,13,0
0,1004312,0,2,5,12,0,1,4,36,0,0,36,9,0
0,1007233,0,2,2,26,0,1,2,35,0,0,37,9,0
0,1004048,0,2,2,28,0,2,8,62,0,0,51,9,0
0,1015231,0,1,3,19,0,0,2,38,0,0,40,9,0
0,1004442,0,2,4,18,0,1,2,28,0,0,44,9,0
0,1007220,0,2,5,12,0,1,2,31,0,0,35,9,0
0,1004572,0,2,5,12,0,1,4,26,0,0,35,9,0
0,1007232,0,2,4,15,0,1,2,32,0,0,34,9,0
0,1015223,0,1,5,12,0,1,3,31,0,0,39,9,0
0,1014898,0,1,4,14,0,0,3,13,0,0,34,9,0
0,1004559,0,2,5,12,0,1,3,31,0,0,36,9,0
0,1004075,0,2,5,12,0,1,5,50,0,0,43,9,0
0,1015054,0,1,2,39,0,0,0,2,0,0,44,9,0
0,1004010,0,2,1,40,0,0,0,51,0,0,42,9,0
0,1006779,0,4,2,31,0,1,2,33,0,0,39,9,0
0,1015668,0,4,5,17,0,2,8,62,0,0,43,9,0
0,1015132,1,1,5,12,0,0,1,29,0,0,45,9,0
0,1006938,0,2,5,12,0,1,5,68,0,0,38,9,0
0,1015247,0,1,5,12,0,1,2,32,0,0,40,9,0
0,1015012,0,1,5,12,0,0,1,11,0,0,38,9,0
0,1015082,0,1,1,38,0,0,0,45,0,0,40,9,0
0,1004300,0,2,3,24,0,1,2,34,0,0,36,9,0
0,1005943,0,3,1,33,0,1,2,23,0,0,42,9,0
0,1004049,0,2,3,21,0,1,4,37,0,0,40,9,0
0,1015725,0,2,6,20,0,0,2,57,0,0,39,9,0
0,1006797,0,2,5,12,0,1,2,23,0,0,42,9,0
0,1006416,0,4,4,16,0,1,2,30,0,0,45,9,0
0,1004309,0,2,1,37,0,1,3,36,0,0,35,9,0
0,1015057,0,1,2,32,0,2,8,62,0,0,38,9,0
0,1004590,0,2,5,12,0,1,3,25,0,0,36,9,0
0,1004526,0,2,5,12,0,1,3,31,0,0,38,9,0
0,1015240,0,1,5,12,0,0,1,24,0,0,38,9,0
0,1006897,0,2,9,35,0,0,0,45,0,0,42,9,0
0,1015128,0,1,5,12,0,1,2,28,0,0,47,9,0
0,1016530,0,1,5,12,0,0,0,42,0,0,33,16,0
0,1006890,0,2,8,34,0,0,0,43,0,0,42,9,0
0,1015078,0,1,1,40,0,1,7,61,0,0,39,9,0
0,1015251,0,1,5,12,0,0,0,7,0,0,38,9,0
0,1015161,0,1,2,30,0,1,5,58,0,0,40,9,0
0,1004117,0,2,5,12,0,1,2,21,0,0,36,9,0
0,1014878,0,1,2,29,0,0,1,6,0,0,38,9,0
0,1015235,0,1,5,12,0,0,1,34,0,0,37,9,0
0,1005025,0,2,1,40,0,1,2,32,0,0,52,9,0
0,1006844,0,2,15,16,0,0,1,30,0,0,43,9,0
0,1015739,0,1,5,16,0,0,1,56,0,0,38,9,0
0,1007234,0,2,1,40,0,1,2,30,0,0,41,9,0
0,1015098,0,1,5,12,0,1,2,38,0,0,43,9,0
0,1006402,0,4,5,12,0,1,2,24,0,0,40,9,0
0,1005029,0,2,2,32,0,1,2,26,0,0,36,9,0
0,1004557,0,2,5,12,0,1,2,31,0,0,36,9,0
0,1015293,0,1,5,37,0,0,1,23,0,0,33,9,0
0,1015232,0,1,5,12,0,0,0,47,0,0,37,9,0
0,1004442,0,2,2,31,0,1,2,30,0,0,44,9,0
0,1016505,0,1,5,12,0,0,0,56,0,0,33,18,0
0,1015135,1,1,3,25,0,0,0,50,0,0,42,9,0
0,1004436,0,2,1,40,0,1,2,30,0,0,38,9,0
0,1015224,0,1,1,38,0,0,0,0,0,0,36,9,0
0,1014984,0,1,5,12,0,0,0,16,0,0,38,9,0
0,1005754,0,2,5,12,0,1,2,32,0,0,43,9,0
0,1014993,0,1,5,12,0,0,1,43,0,0,36,9,0
0,1015232,0,1,5,12,0,1,2,31,0,0,38,9,0
0,1006935,0,2,14,16,0,1,4,64,0,0,39,9,0
0,1004555,0,2,1,39,0,1,2,25,0,0,38,9,0
0,1007234,0,2,1,40,0,1,2,28,0,0,41,9,0
0,1014839,0,1,1,40,0,0,0,36,0,0,41,9,0
0,1015060,0,1,5,12,0,2,8,62,1,0,40,9,0
0,1015078,0,1,5,12,0,0,1,27,0,0,39,9,0
0,1004136,0,2,5,12,0,1,2,12,0,0,37,9,0
0,1015054,0,1,2,39,0,0,0,2,0,0,44,9,0
0,1015082,0,1,1,36,0,0,0,44,0,0,40,9,0
0,1015233,0,1,5,12,0,0,0,41,0,0,37,9,0
0,1005584,0,2,2,29,0,1,2,35,0,0,38,9,0
0,1015252,0,1,1,38,0,0,0,55,0,0,39,9,0
0,1005560,0,2,1,38,0,1,2,37,0,0,39,9,0
0,1015203,0,1,5,12,0,1,2,31,0,0,37,9,0
0,1015080,0,1,5,12,0,1,2,35,0,0,38,9,0
0,1015011,0,1,5,12,0,0,0,38,0,0,40,9,0
0,1005756,0,2,5,12,0,1,2,32,0,0,43,9,0
0,1004144,0,2,5,12,0,1,2,10,0,0,37,9,0
0,1003907,0,2,1,38,0,0,0,52,0,0,44,9,0
0,1015064,0,1,5,12,0,0,0,7,0,0,39,9,0
0,1006933,0,4,5,12,0,1,3,29,0,0,37,9,0
0,1004467,0,2,5,12,0,1,2,30,0,0,42,9,0
0,1004259,0,2,5,12,0,1,3,28,0,0,38,9,0
0,1014941,0,1,1,35,0,0,0,47,0,0,40,9,0
0,1004347,0,2,3,23,0,1,4,33,0,0,38,9,0
0,1004102,0,2,3,23,0,0,2,45,0,0,37,9,0
0,1015587,0,2,20,15,0,0,0,41,0,0,38,9,0
0,1015235,0,1,2,31,0,0,0,54,0,0,39,9,0
0,1004436,0,3,1,40,0,1,2,25,0,0,40,9,0
0,1015199,0,1,5,12,0,0,1,10,0,0,40,9,0
0,1015060,0,1,5,12,0,2,8,62,1,0,40,9,0
0,1015789,0,3,8,32,0,1,6,61,0,0,41,10,0
0,1006798,0,4,5,12,0,0,0,43,0,0,40,9,0
0,1005697,0,2,5,12,0,1,2,32,0,0,44,9,0
0,1004760,0,2,3,20,0,0,2,33,0,0,40,9,0
0,1006914,0,2,7,26,0,0,1,42,0,0,37,9,0
0,1007234,0,2,1,40,0,1,2,27,0,0,41,9,0
0,1006416,0,4,4,16,0,1,2,30,0,0,45,9,0
0,1007233,0,2,2,29,0,1,2,31,0,0,38,9,0
0,1015192,0,1,5,12,0,0,0,3,0,0,40,9,0
0,1005287,0,3,3,22,0,1,2,31,0,0,42,9,0
0,1015240,0,1,2,26,0,0,0,0,0,0,37,9,0
0,1006399,0,5,4,18,0,1,2,25,0,0,39,9,0
0,1006430,0,3,5,12,0,1,3,17,0,0,43,9,0
0,1004141,0,2,5,12,0,1,2,12,0,0,39,9,0
0,1015143,1,1,4,14,0,0,0,50,0,0,42,9,0
0,1015070,0,1,5,12,0,1,3,38,0,0,40,9,0
0,1004299,0,2,4,12,0,1,4,38,0,0,36,9,0
0,1015595,0,4,14,14,0,0,0,51,0,0,41,9,0
0,1005745,0,2,5,12,0,1,2,26,0,0,44,9,0
0,1022314,0,1,13,15,0,0,0,35,0,0,31,9,0
0,1015073,0,1,5,12,0,0,1,22,0,0,40,9,0
0,1006903,0,2,34,25,0,0,0,44,0,0,40,9,0
0,1004090,0,2,1,38,0,0,0,56,0,0,41,9,0
0,1015643,0,3,5,12,0,0,0,52,0,0,39,9,0
0,1006420,0,4,5,12,0,1,2,29,0,0,46,9,0
0,1006421,0,3,5,12,0,1,2,28,0,0,46,9,0
0,1015039,0,1,5,12,0,0,1,11,0,0,38,9,0
0,1005708,0,2,5,12,0,1,2,31,0,0,43,9,0
0,1015197,0,1,3,20,0,0,0,2,0,0,39,9,0
0,1004120,0,2,5,12,0,1,2,14,0,0,37,9,0
0,1015200,0,1,1,40,0,0,3,57,0,0,39,9,0
0,1004278,0,2,5,12,0,1,2,30,0,0,38,9,0
0,1014858,0,1,1,40,0,0,1,10,0,0,44,9,0
0,1015123,0,1,5,12,0,0,3,38,0,0,54,9,0
0,1015212,0,1,5,12,0,1,5,52,0,0,34,9,0
0,1004083,0,2,5,12,0,1,4,42,0,0,38,9,0
0,1004662,0,2,1,37,0,1,2,31,0,0,38,9,0
0,1007223,0,2,5,12,0,1,2,31,0,0,36,9,0
0,1028560,0,1,20,19,0,1,2,15,0,1,26,9,0
0,1004044,0,2,3,23,0,1,4,58,0,0,47,9,0
0,1004293,0,2,5,12,0,1,2,30,0,0,37,9,0
0,1006968,0,3,5,12,0,1,4,50,0,0,35,9,0
0,1003866,0,2,2,29,0,0,3,58,0,0,42,9,0
0,1005660,0,2,5,12,0,1,2,30,0,0,38,9,0
0,1003808,0,2,4,14,0,1,7,66,0,0,39,9,0
0,1006901,0,2,35,26,0,0,0,44,0,0,40,9,0
0,1006861,0,3,7,27,0,0,0,45,0,0,41,9,0
0,1004465,0,2,4,18,0,1,2,30,0,0,41,9,0
0,1014960,0,1,1,37,0,0,0,57,0,0,46,9,0
0,1004142,0,2,5,12,0,1,2,10,0,0,37,9,0
0,1004474,0,2,2,28,0,1,2,31,0,0,40,9,0
0,1015519,0,1,20,19,0,0,1,45,0,0,37,9,0
0,1006401,0,3,5,12,0,1,2,28,0,0,37,9,0
0,1006773,0,4,2,29,0,1,2,28,0,0,41,9,0
0,1015082,0,1,5,12,0,1,2,36,0,0,37,9,0
0,1015292,0,1,5,39,0,0,1,24,0,0,33,9,0
0,1015263,0,1,5,12,0,1,2,33,0,0,43,9,0
0,1015214,0,1,5,12,0,1,3,31,0,0,39,9,0
0,1006801,0,2,3,20,0,1,3,35,0,0,38,9,0
0,1004009,0,2,1,40,0,0,0,51,0,0,42,9,0
0,1003903,0,2,2,26,0,0,3,60,0,0,40,9,0
0,1006863,0,2,5,12,0,1,3,40,0,0,42,9,0
0,1015535,0,1,13,15,0,0,0,46,0,0,37,9,0
0,1004042,0,2,3,23,0,1,4,58,0,0,47,9,0
0,1005642,0,2,5,12,0,1,2,30,0,0,38,9,0
0,1006785,0,3,2,28,0,1,2,33,0,0,39,9,0
0,1004967,0,2,1,40,0,0,0,43,0,0,46,9,0
0,1004950,0,2,1,34,0,0,0,46,0,0,40,9,0
0,1004435,0,2,1,34,0,1,2,24,0,0,39,9,0
0,1005808,0,2,2,32,0,0,0,48,0,0,41,9,0
0,1005700,0,2,4,14,0,1,2,31,0,0,44,9,0
0,1015527,0,1,21,19,0,0,1,41,0,0,35,9,0
0,1004489,0,2,5,12,0,1,8,37,0,0,45,9,0
0,1005657,0,2,5,12,0,1,2,30,0,0,39,9,0
0,1015624,0,1,5,12,0,0,0,47,0,0,33,9,0
0,1014920,0,1,2,28,0,0,1,34,0,0,38,9,0
0,1007217,0,2,5,12,0,1,2,31,0,0,36,9,0
0,1015056,0,1,1,39,0,1,7,61,0,0,38,9,0
0,1014879,0,1,1,40,0,0,0,2,0,0,40,9,0
0,1015016,0,1,5,12,0,0,0,50,0,0,40,9,0
0,1004295,0,2,5,12,0,1,2,33,0,0,37,9,0
0,1003969,0,2,1,40,0,1,6,35,0,0,46,9,0
0,1015755,0,1,5,12,0,0,0,55,0,0,37,9,0
0,1006292,0,3,3,25,0,1,2,31,0,0,35,9,0
0,1015574,0,3,5,12,0,0,0,49,0,0,41,8,0
0,1015068,0,1,5,12,0,1,4,42,0,0,40,9,0
0,1016723,0,1,4,14,0,0,0,8,0,0,34,9,0
0,1004139,0,2,5,12,0,1,2,11,0,0,37,9,0
0,1015074,0,1,4,16,0,0,1,34,0,0,40,9,0
0,1025065,0,1,15,17,0,1,2,20,0,1,27,9,0
0,1015057,0,1,2,31,0,2,8,62,0,0,38,9,0
0,1015248,0,1,2,32,0,0,0,49,0,0,39,9,0
0,1015226,0,1,2,28,0,0,1,43,0,0,39,9,0
0,1005805,0,2,4,16,0,0,1,35,0,0,41,9,0
0,1014897,0,1,1,40,0,0,0,15,0,0,40,9,0
0,1004653,0,2,5,12,0,1,4,26,0,0,38,9,0
0,1006400,0,4,5,12,0,1,2,24,0,0,40,9,0
0,1006929,0,3,5,17,0,0,3,41,0,0,34,9,0
0,1015263,0,1,5,17,0,0,0,5,0,0,37,9,0
0,1006371,0,4,5,12,0,1,3,31,0,0,36,9,0
0,1004590,0,2,5,12,0,1,3,25,0,0,36,9,0
0,1006064,0,4,1,40,0,0,0,46,0,0,41,9,0
0,1014974,0,1,3,24,0,0,0,30,0,0,43,9,0
0,1014851,0,1,1,40,0,0,1,27,0,0,39,9,0
0,1015229,0,1,1,36,0,0,0,52,0,0,38,9,0
0,1006418,0,3,5,12,0,1,2,30,0,0,45,9,0
0,1005894,0,5,3,20,0,1,2,27,0,0,38,9,0
0,1014881,0,1,1,40,0,0,0,2,0,0,40,9,0
0,1015084,0,1,1,40,0,0,0,50,0,0,39,9,0
0,1004229,0,2,5,12,0,1,3,30,0,0,39,9,0
0,1015117,0,1,4,15,0,0,0,55,0,0,36,9,0
0,1005917,0,4,2,26,0,1,2,25,0,0,40,9,0
0,1015691,0,3,7,29,0,1,5,60,0,0,41,9,0
0,1015070,0,1,5,12,0,0,1,26,0,0,39,9,0
0,1004307,0,2,1,35,0,1,3,35,0,0,35,9,0
0,1014847,0,1,1,40,0,0,0,8,0,0,50,9,0
0,1004468,0,2,1,40,0,1,2,33,0,0,39,9,0
0,1004091,0,2,5,12,0,1,3,37,0,0,37,9,0
0,1003990,0,2,1,40,0,1,4,40,0,0,45,9,0
0,1015512,0,1,26,22,0,0,2,41,0,0,37,8,0
0,1014854,0,1,1,40,0,0,1,9,0,0,46,9,0
0,1004086,0,2,4,12,0,0,3,40,0,0,37,9,0
0,1004089,0,2,1,38,0,0,0,56,0,0,41,9,0
0,1006178,0,2,4,15,0,0,1,34,0,0,34,9,0
0,1004212,0,2,5,12,0,1,2,25,0,0,38,9,0
0,1005036,0,2,1,38,0,1,2,33,0,0,52,9,0
0,1015084,0,1,1,40,0,0,1,55,0,0,39,9,0
0,1004446,0,2,5,12,0,1,2,30,0,0,45,9,0
0,1006806,0,2,5,12,0,1,3,31,0,0,39,9,0
0,1015060,0,1,5,12,0,1,7,60,0,0,40,9,0
0,1016695,0,1,5,12,0,0,1,37,0,0,32,9,0
0,1004297,0,2,5,12,0,1,3,35,0,0,37,9,0
0,1004473,0,2,3,20,0,1,2,31,0,0,40,9,0
0,1015268,0,1,3,29,0,0,1,49,0,0,43,9,0
0,1015008,0,1,5,12,0,0,0,48,0,0,38,9,0
0,1015608,0,4,5,16,0,0,1,52,0,0,41,9,0
0,1004137,0,2,5,12,0,1,2,14,0,0,40,9,0
0,1004480,0,2,5,12,0,1,3,31,0,0,40,9,0
0,1015092,0,1,5,12,0,0,0,2,0,0,38,9,0
0,1004449,0,2,5,12,0,1,2,30,0,0,45,9,0
0,1015054,0,1,4,39,0,0,0,2,0,0,44,9,0
0,1014833,0,1,1,40,0,0,0,35,0,0,45,9,0
0,1014863,0,1,1,40,0,0,0,5,0,0,45,9,0
0,1004435,0,2,1,33,0,1,2,24,0,0,39,9,0
0,1004434,0,2,1,36,0,1,2,23,0,0,38,9,0
0,1004065,0,2,1,40,0,0,3,59,0,0,46,9,0
0,1007231,0,2,2,32,0,1,2,31,0,0,39,9,0
0,1005646,0,2,5,12,0,1,2,30,0,0,39,9,0
0,1015191,0,1,4,16,0,0,0,3,0,0,40,9,0
0,1006906,0,2,8,30,0,0,0,43,0,0,39,9,0
0,1015060,0,1,2,32,0,0,0,2,0,0,42,9,0
0,1015668,0,2,5,12,0,0,0,52,0,0,39,9,0
0,1003981,0,2,1,40,0,1,6,35,0,0,46,9,0
0,1014891,0,1,2,26,0,0,1,7,0,0,37,9,0
0,1015060,0,1,5,12,0,2,8,62,1,0,40,9,0
0,1007226,0,2,5,12,0,1,2,32,0,0,35,9,0
0,1015257,0,1,1,39,0,0,0,52,0,0,39,9,0
0,1006421,0,3,5,12,0,1,3,20,0,0,40,9,0
0,1014976,0,1,4,15,0,0,1,40,0,0,35,9,0
0,1015547,0,1,6,12,0,0,0,51,0,0,39,9,0
0,1014986,0,1,5,12,0,0,0,9,0,0,39,9,0
0,1003860,0,2,2,27,0,0,3,58,0,0,42,9,0
0,1015073,0,1,4,12,0,0,1,32,0,0,39,9,0
0,1004129,0,2,5,12,0,1,2,14,0,0,38,9,0
0,1006213,0,6,5,12,0,1,2,37,0,0,39,9,0
0,1004567,0,2,1,40,0,1,2,25,0,0,37,9,0
0,1015064,0,1,1,40,0,2,8,62,0,0,38,9,0
0,1015058,1,1,5,23,0,0,0,5,0,0,41,9,0
0,1006129,0,3,2,30,0,0,0,46,0,0,37,9,0
0,1006934,0,3,7,25,0,0,1,39,0,0,38,9,0
0,1005848,0,4,2,28,0,0,0,44,0,0,38,9,0
0,1014858,0,1,1,40,0,0,0,24,0,0,40,9,0
0,1026316,0,1,17,18,0,0,1,23,0,1,28,9,0
0,1015064,0,1,5,12,0,0,0,13,0,0,39,9,0
0,1015235,0,1,5,12,0,0,1,34,0,0,37,9,0
0,1015227,0,1,5,12,0,1,3,31,0,0,39,9,0
0,1015125,0,1,1,40,0,0,0,50,0,0,43,9,0
0,1015144,0,1,5,12,0,0,0,50,0,0,41,9,0
0,1015623,0,1,5,12,0,0,0,54,0,0,35,9,0
0,1014870,0,1,1,40,0,0,2,9,0,0,39,9,0
0,1015536,0,2,34,23,0,0,2,43,0,0,37,9,0
0,1004095,0,2,1,34,0,0,0,48,0,0,41,9,0
0,1015096,0,1,5,12,0,1,2,38,0,0,42,9,0
0,1014940,0,1,1,40,0,0,0,51,0,0,43,9,0
0,1015084,0,1,5,12,0,0,0,2,0,0,38,9,0
0,1004746,0,2,5,12,0,1,3,26,0,0,39,9,0
0,1016702,0,1,5,12,0,0,0,8,0,0,32,9,0
0,1015551,0,1,5,12,0,0,0,43,0,0,37,9,0
0,1015054,0,1,5,12,0,0,0,9,0,0,38,9,0
0,1005837,0,2,1,39,0,0,0,54,0,0,40,9,0
0,1004090,0,2,5,12,0,1,4,39,0,0,36,9,0
0,1006845,0,3,6,23,0,0,0,45,0,0,41,9,0
0,1005492,0,5,1,40,0,1,2,31,0,0,39,9,0
0,1006430,0,4,5,12,0,1,2,15,0,0,40,9,0
0,1015232,0,1,4,12,0,0,0,51,0,0,37,9,0
0,1004288,0,2,5,12,0,1,2,24,0,0,37,9,0
0,1004250,0,2,5,12,0,1,2,28,0,0,38,9,0
0,1016483,0,1,5,12,0,0,0,56,0,0,34,18,0
0,1015628,0,4,19,26,0,0,3,55,0,0,41,9,0
0,1015026,0,1,5,12,0,1,2,14,0,0,37,9,0
0,1005607,0,3,3,25,0,1,2,31,0,0,42,9,0
0,1006921,0,3,6,21,0,0,2,41,0,0,35,9,0
0,1015577,0,3,30,19,0,0,0,47,0,0,39,9,0
0,1015195,0,1,3,19,0,0,0,2,0,0,39,9,0
0,1015005,0,1,5,12,0,0,0,47,0,0,38,9,0
0,1006400,0,4,5,12,0,1,2,26,0,0,38,9,0
0,1006433,0,3,5,12,0,1,3,14,0,0,42,9,0
0,1015226,0,1,5,12,0,1,3,31,0,0,39,9,0
0,1014899,0,1,4,14,0,0,3,12,0,0,34,9,0
0,1004448,0,2,5,12,0,1,2,30,0,0,45,9,0
0,1006420,0,4,5,12,0,1,2,17,0,0,40,9,0
0,1015058,0,1,3,22,0,2,8,62,0,0,39,9,0
0,1004444,0,2,4,15,0,1,2,30,0,0,45,9,0
