,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA,Activos
1681,1015555,1,1,15,1,1,1,2,15,0,0,31,9,0,1
1682,1015555,1,1,28,18,0,1,2,15,0,0,31,9,0,1
1683,1015556,0,1,5,12,0,1,2,15,0,0,28,9,0,1
1684,1015556,0,1,15,1,1,1,2,15,0,0,28,9,0,1
1685,1015556,0,1,28,18,0,1,2,15,0,0,28,9,0,1
1686,1015557,0,1,18,42,1,1,2,30,0,2,38,9,0,1
1687,1015557,0,1,40,28,0,1,2,30,0,0,38,9,0,1
1688,1015558,1,1,25,17,1,1,2,14,0,2,35,9,0,1
1689,1015558,1,2,26,16,1,1,2,38,0,0,35,9,0,1
1690,1015558,1,2,40,28,0,1,2,38,0,0,35,9,0,1
1691,1015558,1,2,25,17,1,1,2,38,0,2,35,9,0,1
1692,1015558,1,2,37,31,1,1,2,38,0,2,35,9,0,1
1693,1015558,1,2,18,42,1,1,2,38,0,2,35,9,0,1
1694,1015558,1,2,40,28,0,1,2,38,0,0,35,9,0,1
1695,1015558,1,2,26,16,1,1,2,38,0,0,35,9,0,1
1696,1015558,1,1,18,42,1,1,2,14,0,2,35,9,0,1
1697,1015558,1,2,26,16,1,1,2,38,0,0,35,9,0,1
1698,1015559,0,1,20,43,1,1,2,25,1,2,36,9,0,1
1699,1015559,0,1,28,18,0,1,2,25,1,0,36,9,0,1
1700,1015559,0,2,20,43,1,1,2,25,1,2,36,9,0,1
1701,1015559,0,2,28,18,0,1,2,25,1,0,36,9,0,1
1702,1015559,0,1,11,6,1,1,2,25,1,0,36,9,0,1
1703,1015559,0,2,16,4,1,1,2,25,1,2,36,9,0,1
1704,1015560,0,1,16,4,1,1,2,29,0,2,37,9,0,1
1705,1015560,0,1,25,17,1,1,2,29,0,2,37,9,0,1
1706,1015560,0,2,16,4,1,2,6,29,0,2,37,9,0,1
1707,1015560,0,2,25,17,1,2,6,29,0,2,37,9,0,1
1708,1015560,0,3,28,18,0,2,6,29,0,0,37,9,0,1
1709,1015560,0,2,28,18,0,2,6,29,0,0,37,9,0,1
1710,1015560,0,3,16,4,1,2,6,29,0,2,37,9,0,1
1711,1015561,0,1,32,7,1,2,8,62,0,0,28,9,0,1
1712,1015561,0,7,37,31,1,2,8,62,0,2,28,9,0,1
1713,1015561,0,7,18,42,1,2,8,62,0,2,28,9,0,1
1714,1015561,0,4,27,23,1,2,8,62,0,2,28,9,0,1
1715,1015561,0,2,22,20,1,2,8,62,0,2,28,9,0,1
1716,1015561,0,2,22,20,1,2,8,62,0,2,28,9,0,1
1717,1015561,0,5,28,18,0,2,8,62,0,0,28,9,0,1
1718,1015561,0,6,13,2,1,2,8,62,0,1,28,9,0,1
1719,1015561,0,6,28,18,0,2,8,62,0,0,28,9,0,1
1720,1015561,0,3,22,20,1,2,8,62,0,2,28,9,0,1
1721,1015561,0,1,22,20,1,2,8,62,0,2,28,9,0,1
1722,1015561,0,2,32,7,1,2,8,62,0,0,28,9,0,1
1723,1015561,0,5,13,2,1,2,8,62,0,1,28,9,0,1
1724,1015561,0,3,22,20,1,2,8,62,0,2,28,9,0,1
1725,1015562,0,1,37,31,1,1,2,31,0,2,29,9,0,1
1726,1015562,0,2,11,6,1,1,2,31,0,0,29,9,0,1
1727,1015562,0,6,30,34,1,1,2,38,0,1,29,9,0,1
1728,1015562,0,4,20,43,1,1,2,31,0,2,29,9,0,1
1729,1015562,0,4,11,6,1,1,2,31,0,0,29,9,0,1
1730,1015562,0,5,14,5,1,1,2,31,0,2,29,9,0,1
1731,1015562,0,2,37,31,1,1,2,31,0,2,29,9,0,1
1732,1015562,0,5,16,4,1,1,2,31,0,2,29,9,0,1
1733,1015562,0,1,11,6,1,1,2,31,0,0,29,9,0,1
1734,1015562,0,6,30,34,1,1,2,31,0,1,29,9,0,1
1735,1015562,0,4,16,4,1,1,2,31,0,2,29,9,0,1
1736,1015562,0,4,14,5,1,1,2,31,0,2,29,9,0,1
1737,1015562,0,2,20,43,1,1,2,31,0,2,29,9,0,1
1738,1015563,0,1,35,10,1,0,0,5,0,2,35,9,0,1
1739,1015563,0,1,43,27,1,0,0,5,0,2,35,9,0,1
1740,1015564,0,3,28,18,0,1,4,40,0,0,32,9,0,1
1741,1015564,0,1,28,18,0,1,4,40,0,0,32,9,0,1
1742,1015564,0,1,25,17,1,1,4,40,0,2,32,9,0,1
1743,1015564,0,2,25,17,1,1,4,40,0,2,32,9,0,1
1744,1015564,0,2,28,18,0,1,4,40,0,0,32,9,0,1
1745,1015564,0,3,25,17,1,1,4,40,0,2,32,9,0,1
1746,1015564,0,2,28,18,0,1,4,40,0,0,32,9,0,1
1747,1015565,0,2,8,38,1,1,4,30,0,1,31,9,0,1
1748,1015565,0,1,37,31,1,1,4,30,0,2,31,9,0,1
1749,1015565,0,2,5,12,0,1,4,30,0,0,31,9,0,1
1750,1015566,0,1,5,12,0,1,4,32,0,0,28,9,0,1
1751,1015566,0,1,40,28,0,1,4,32,0,0,28,9,0,1
1752,1015566,0,1,5,12,0,1,4,26,0,0,28,9,0,1
1753,1015566,0,1,40,28,0,1,4,26,0,0,28,9,0,1
1754,1015567,0,1,5,12,0,1,2,38,0,0,31,9,0,1
1755,1015567,0,1,9,36,1,1,2,38,0,1,31,9,0,1
1756,1015567,0,1,37,31,1,1,2,38,0,2,31,9,0,1
1757,1015567,0,1,15,1,1,1,2,38,0,0,31,9,0,1
1758,1015568,0,1,40,28,0,1,2,38,0,0,28,9,0,1
1759,1015569,0,2,5,12,0,1,2,31,0,0,28,9,0,1
1760,1015569,0,2,5,12,0,1,2,36,0,0,28,9,0,1
1761,1015569,0,1,37,31,1,1,2,31,0,2,28,9,0,1
1762,1015569,0,2,20,43,1,1,2,31,0,2,28,9,0,1
1763,1015569,0,2,15,1,1,1,2,31,0,0,28,9,0,1
1764,1015569,0,2,37,31,1,1,2,31,0,2,28,9,0,1
1765,1015569,0,1,20,43,1,1,2,31,0,2,28,9,0,1
1766,1015570,0,1,40,28,0,1,2,23,0,0,38,9,0,1
1767,1015570,0,1,28,18,0,1,2,23,0,0,38,9,0,1
1768,1015570,0,2,20,43,1,1,2,23,0,2,38,9,0,1
1769,1015570,0,1,26,16,1,1,2,23,0,0,38,9,0,1
1770,1015570,0,1,28,18,0,1,2,23,0,0,38,9,0,1
1771,1015570,0,2,5,12,0,1,2,23,0,0,38,9,0,1
1772,1015570,0,1,20,43,1,1,2,23,0,2,38,9,0,1
1773,1015570,0,1,16,4,1,1,2,23,0,2,38,9,0,1
1774,1015570,0,2,40,28,0,1,2,23,0,0,38,9,0,1
1775,1015570,0,2,26,16,1,1,2,23,0,0,38,9,0,1
1776,1015570,0,1,40,28,0,1,2,23,0,0,38,9,0,1
1777,1015570,0,1,26,16,1,1,2,23,0,0,38,9,0,1
1778,1015571,0,1,32,7,1,0,0,9,0,0,34,9,0,1
1779,1015571,0,1,37,31,1,0,0,9,0,2,34,9,0,1
1780,1015571,0,1,16,4,1,0,0,9,0,2,34,9,0,1
1781,1015571,0,1,25,17,1,0,0,9,0,2,34,9,0,1
1782,1015571,0,1,30,34,1,0,0,9,0,1,34,9,0,1
1783,1015571,0,1,18,42,1,0,0,9,0,2,34,9,0,1
1784,1015571,0,1,21,22,1,0,0,9,0,2,34,9,0,1
1785,1015571,0,1,20,43,1,0,0,9,0,2,34,9,0,1
1786,1015571,0,2,20,43,1,0,0,9,0,2,34,9,0,1
1787,1015571,0,2,21,22,1,0,0,9,0,2,34,9,0,1
1788,1015571,0,2,30,34,1,0,0,9,0,1,34,9,0,1
1789,1015572,0,1,5,12,0,1,2,38,0,0,35,9,0,1
1790,1015572,0,1,40,28,0,1,2,23,0,0,35,9,0,1
1791,1015572,0,1,5,12,0,1,2,23,0,0,35,9,0,1
1792,1015572,0,1,5,12,0,1,2,23,0,0,35,9,0,0
1793,1015572,0,1,15,1,1,1,2,23,0,0,35,9,0,1
1794,1015572,0,1,40,28,0,1,2,23,0,0,35,9,0,1
1795,1015572,0,1,26,16,1,1,2,23,0,0,35,9,0,1
1796,1015573,0,4,5,12,0,1,2,38,0,0,31,9,0,1
1797,1015573,0,2,18,42,1,1,2,38,0,2,31,9,0,1
1798,1015573,0,4,40,28,0,1,2,38,0,0,31,9,0,1
1799,1015573,0,3,18,42,1,1,2,38,0,2,31,9,0,1
1800,1015573,0,3,13,2,1,1,2,38,0,1,31,9,0,1
1801,1015573,0,1,18,42,1,1,2,38,0,2,31,9,0,1
1802,1015573,0,2,15,1,1,1,2,38,0,0,31,9,0,1
1803,1015573,0,3,15,1,1,1,2,38,0,0,31,9,0,1
1804,1015573,0,4,13,2,1,1,2,38,0,1,31,9,0,1
1805,1015573,0,3,40,28,0,1,2,38,0,0,31,9,0,1
1806,1015574,1,1,8,38,1,1,4,23,0,1,26,9,0,1
1807,1015575,1,1,7,13,0,0,0,60,0,0,48,9,0,1
1808,1015575,1,1,37,31,1,0,0,60,0,2,48,9,0,1
1809,1015576,1,1,20,43,1,1,4,26,0,2,31,9,0,1
1810,1015576,1,1,16,4,1,1,4,26,0,2,31,9,0,1
1811,1015577,0,1,20,43,1,1,4,26,0,2,37,9,0,1
1812,1015577,0,1,16,4,1,1,4,26,0,2,37,9,0,1
1813,1015577,0,1,16,4,1,1,4,26,0,2,37,9,0,1
1814,1015578,1,1,40,28,0,1,2,25,1,0,41,9,0,1
1815,1015579,1,1,40,28,0,1,4,31,0,0,55,9,0,1
1816,1015579,1,1,40,28,0,1,4,31,0,0,55,9,0,1
1817,1015579,1,1,18,42,1,1,4,31,0,2,55,9,0,1
1818,1015579,1,1,40,28,0,1,4,25,0,0,55,9,0,1
1819,1015580,0,2,20,43,1,1,4,23,0,2,27,9,0,1
1820,1015580,0,3,40,28,0,1,4,23,0,0,27,9,0,1
1821,1015580,0,1,37,31,1,1,4,23,0,2,27,9,0,1
1822,1015580,0,2,16,4,1,1,4,23,0,2,27,9,0,1
1823,1015580,0,3,5,12,0,1,4,23,0,0,27,9,0,1
1824,1015580,0,3,5,12,0,1,4,31,0,0,27,9,0,1
1825,1015580,0,3,30,34,1,1,4,23,0,1,27,9,0,1
1826,1015580,0,1,20,43,1,1,4,23,0,2,27,9,0,1
1827,1015580,0,2,37,31,1,1,4,23,0,2,27,9,0,1
1828,1015580,0,3,16,4,1,1,4,23,0,2,27,9,0,1
1829,1015580,0,2,40,28,0,1,4,23,0,0,27,9,0,1
1830,1015581,0,5,5,12,0,1,3,33,1,0,26,9,0,1
1831,1015581,0,2,26,16,1,1,3,33,0,0,26,9,0,1
1832,1015581,0,3,29,41,1,1,3,33,0,1,26,9,0,1
1833,1015581,0,5,9,36,1,1,3,33,1,1,26,9,0,1
1834,1015581,0,1,22,20,1,1,3,33,0,2,26,9,0,1
1835,1015581,0,2,22,20,1,1,3,33,0,2,26,9,0,1
1836,1015581,0,1,26,16,1,1,3,33,0,0,26,9,0,1
1837,1015581,0,3,29,41,1,1,3,33,0,1,26,9,0,1
1838,1015581,0,3,8,38,1,1,3,33,0,1,26,9,0,1
1839,1015581,0,4,14,5,1,1,3,33,0,2,26,9,0,1
1840,1015582,0,4,22,20,1,1,2,23,0,2,37,9,0,1
1841,1015582,0,4,5,12,0,1,2,23,0,0,37,9,0,1
1842,1015582,0,1,25,17,1,1,2,23,0,2,37,9,0,1
1843,1015582,0,4,26,16,1,1,2,23,0,0,37,9,0,1
1844,1015582,0,4,20,43,1,1,2,23,0,2,37,9,0,1
1845,1015582,0,4,22,20,1,1,2,23,0,2,37,9,0,1
1846,1015582,0,3,28,18,0,1,2,23,0,0,37,9,0,1
1847,1015582,0,4,22,20,1,1,2,23,0,2,37,9,0,1
1848,1015582,0,4,40,28,0,1,2,23,0,0,37,9,0,1
1849,1015582,0,4,40,28,0,1,2,23,0,0,37,9,0,1
1850,1015582,0,2,25,17,1,1,2,23,0,2,37,9,0,1
1851,1015582,0,3,16,4,1,1,2,23,0,2,37,9,0,1
1852,1015582,0,2,28,18,0,1,2,23,0,0,37,9,0,1
1853,1015582,0,2,16,4,1,1,2,23,0,2,37,9,0,1
1854,1015582,0,1,16,4,1,1,2,23,0,2,37,9,0,1
1855,1015582,0,4,28,18,0,1,2,23,0,0,37,9,0,1
1856,1015582,0,3,20,43,1,1,2,23,0,2,37,9,0,1
1857,1015583,0,1,37,31,1,1,2,32,0,2,29,9,0,1
1858,1015584,0,1,40,28,0,1,2,26,0,0,58,9,0,1
1859,1015584,0,1,40,28,0,1,2,32,0,0,58,9,0,1
1860,1015584,0,1,5,12,0,1,2,32,0,0,58,9,0,1
1861,1015584,0,1,18,42,1,1,2,32,0,2,58,9,0,1
1862,1015584,0,1,37,31,1,1,2,32,0,2,58,9,0,1
1863,1015584,0,1,28,18,0,1,2,32,0,0,58,9,0,1
1864,1015584,0,1,26,16,1,1,2,32,0,0,58,9,0,1
1865,1015585,0,1,20,43,1,1,2,14,0,2,35,9,0,1
1866,1015585,0,1,20,43,1,1,2,14,0,2,35,9,0,1
1867,1015586,1,4,5,12,0,1,9,26,0,0,47,9,0,1
1868,1015586,1,3,22,20,1,1,9,65,0,2,47,9,0,1
1869,1015586,1,2,16,4,1,1,9,31,0,2,47,9,0,1
1870,1015586,1,4,9,36,1,1,9,31,0,1,47,9,0,1
1871,1015586,1,1,37,31,1,1,9,31,0,2,47,9,0,1
1872,1015586,1,4,22,20,1,1,9,31,0,2,47,9,0,1
1873,1015586,1,4,5,12,0,1,9,31,0,0,47,9,0,1
1874,1015586,1,4,22,20,1,1,9,31,0,2,47,9,0,1
1875,1015586,1,3,22,20,1,1,9,65,0,2,47,9,0,1
1876,1015587,1,1,5,12,0,0,0,54,0,0,36,9,0,1
1877,1015587,1,1,16,4,1,0,0,54,0,2,36,9,0,1
1878,1015587,1,1,20,43,1,0,0,54,0,2,36,9,0,1
1879,1015587,1,1,28,18,0,0,0,54,0,0,36,9,0,1
1880,1015587,1,1,28,18,0,0,0,54,0,0,36,9,0,1
1881,1015588,0,2,16,4,1,2,6,34,1,2,35,9,0,1
1882,1015588,0,1,25,17,1,2,6,34,0,2,35,9,0,1
1883,1015588,0,2,25,17,1,2,6,34,1,2,35,9,0,1
1884,1015588,0,1,16,4,1,2,6,34,0,2,35,9,0,1
1885,1015589,0,3,20,43,1,0,0,51,0,2,36,9,0,1
1886,1015589,0,2,16,4,1,0,0,51,0,2,36,9,0,1
1887,1015589,0,2,20,43,1,0,0,51,0,2,36,9,0,1
1888,1015589,0,1,18,42,1,0,0,51,0,2,36,9,0,1
1889,1015589,0,1,37,31,1,0,0,51,0,2,36,9,0,1
1890,1015589,0,1,26,16,1,0,0,51,0,0,36,9,0,1
1891,1015589,0,3,16,4,1,0,0,51,0,2,36,9,0,1
1892,1015589,0,2,18,42,1,0,0,51,0,2,36,9,0,1
1893,1015589,0,1,16,4,1,0,0,51,0,2,36,9,0,1
1894,1015590,0,2,16,4,1,1,4,32,0,2,27,9,0,1
1895,1015590,0,1,16,4,1,1,4,32,0,2,27,9,0,1
1896,1015590,0,2,5,12,0,1,4,32,0,0,27,9,0,1
1897,1015590,0,2,15,1,1,1,4,32,0,0,27,9,0,1
1898,1015590,0,1,20,43,1,1,4,32,0,2,27,9,0,1
1899,1015590,0,2,28,18,0,1,4,32,0,0,27,9,0,1
1900,1015591,1,1,37,31,1,0,0,60,0,2,53,9,0,1
1901,1015592,1,1,37,31,1,2,8,62,0,2,28,9,0,1
1902,1015592,1,2,15,1,1,2,8,62,0,0,28,9,0,1
1903,1015592,1,2,5,12,0,2,8,62,0,0,28,9,0,1
1904,1015592,1,2,40,28,0,2,8,62,0,0,28,9,0,1
1905,1015592,1,1,40,28,0,2,8,62,0,0,28,9,0,1
1906,1015592,1,1,18,42,1,2,8,62,0,2,28,9,0,1
1907,1015592,1,1,15,1,1,2,8,62,0,0,28,9,0,1
1908,1015593,0,2,5,12,0,1,2,26,0,0,35,9,0,1
1909,1015593,0,2,5,12,0,1,2,38,0,0,35,9,0,1
1910,1015593,0,2,20,43,1,1,2,26,0,2,35,9,0,1
1911,1015593,0,2,28,18,0,1,2,26,0,0,35,9,0,1
1912,1015593,0,1,37,31,1,1,2,26,0,2,35,9,0,1
1913,1015593,0,2,37,31,1,1,2,26,0,2,35,9,0,1
1914,1015593,0,2,16,4,1,1,2,26,0,2,35,9,0,1
1915,1015593,0,1,20,43,1,1,2,26,0,2,35,9,0,1
1916,1015594,0,1,26,16,1,1,2,30,0,0,34,9,0,1
1917,1015594,0,1,5,12,0,1,2,30,0,0,34,9,0,1
1918,1015594,0,1,16,4,1,1,2,30,0,2,34,9,0,1
1919,1015594,0,1,20,43,1,1,2,30,0,2,34,9,0,1
1920,1015594,0,1,28,18,0,1,2,30,0,0,34,9,0,1
1921,1015595,0,3,28,18,0,0,0,51,0,0,41,9,0,1
1922,1015595,0,4,5,12,0,0,0,51,0,0,41,9,0,1
1923,1015595,0,4,28,18,0,0,0,51,0,0,41,9,0,0
1924,1015595,0,1,44,24,1,0,0,51,0,2,41,9,0,1
1925,1015595,0,4,28,18,0,0,0,51,0,0,41,9,0,1
1926,1015595,0,4,46,30,0,0,0,51,0,0,41,9,0,1
1927,1015595,0,2,44,24,1,0,0,51,0,2,41,9,0,1
1928,1015595,0,3,46,30,0,0,0,51,0,0,41,9,0,1
1929,1015595,0,4,5,12,0,0,0,51,0,0,41,9,0,0
1930,1015595,0,2,46,30,0,0,0,51,0,0,41,9,0,1
1931,1015595,0,1,16,4,1,0,0,51,0,2,41,9,0,1
1932,1015595,0,2,16,4,1,0,0,51,0,2,41,9,0,1
1933,1015595,0,3,16,4,1,0,0,51,0,2,41,9,0,1
1934,1015596,0,3,15,1,1,1,2,32,0,0,28,9,0,1
1935,1015596,0,3,28,18,0,1,2,32,0,0,28,9,0,1
1936,1015596,0,2,20,43,1,1,2,32,0,2,28,9,0,1
1937,1015596,0,1,37,31,1,1,2,32,0,2,28,9,0,1
1938,1015596,0,3,5,12,0,1,2,32,0,0,28,9,0,1
1939,1015596,0,2,20,43,1,1,2,32,0,2,28,9,0,1
1940,1015596,0,2,16,4,1,1,2,32,0,2,28,9,0,1
1941,1015596,0,3,15,1,1,1,2,26,0,0,28,9,0,1
1942,1015597,0,4,5,12,0,1,2,32,0,0,30,9,0,1
1943,1015597,0,4,40,28,0,1,2,32,0,0,30,9,0,1
1944,1015597,0,2,8,38,1,1,2,32,0,1,30,9,0,1
1945,1015597,0,3,11,6,1,1,2,32,0,0,30,9,0,1
1946,1015597,0,4,40,28,0,1,2,26,0,0,30,9,0,1
1947,1015597,0,2,28,18,0,1,2,32,0,0,30,9,0,1
1948,1015597,0,1,8,38,1,1,2,31,0,1,30,9,0,1
1949,1015597,0,1,28,18,0,1,2,31,0,0,30,9,0,1
1950,1015598,1,2,5,12,0,0,0,8,0,0,35,9,0,1
1951,1015598,1,1,25,17,1,0,0,8,0,2,35,9,0,1
1952,1015598,1,2,18,42,1,0,0,8,0,2,35,9,0,1
1953,1015598,1,2,11,6,1,0,0,8,0,0,35,9,0,1
1954,1015598,1,2,9,36,1,0,0,8,0,1,35,9,0,1
1955,1015598,1,2,18,42,1,0,0,8,0,2,35,9,0,1
1956,1015598,1,2,13,2,1,0,0,8,0,1,35,9,0,1
1957,1015598,1,2,8,38,1,0,0,8,0,1,35,9,0,1
1958,1015598,1,2,13,2,1,0,0,8,0,1,35,9,0,1
1959,1015598,1,2,25,17,1,0,0,8,0,2,35,9,0,1
1960,1015598,1,1,13,2,1,0,0,8,0,1,35,9,0,1
1961,1015599,0,1,37,31,1,1,2,14,0,2,28,9,0,1
1962,1015599,0,1,18,42,1,1,2,14,0,2,28,9,0,1
1963,1015599,0,1,18,42,1,1,2,14,0,2,28,9,0,1
1964,1015599,0,1,37,31,1,1,2,14,0,2,28,9,0,1
1965,1015599,0,1,37,31,1,1,2,14,0,2,28,9,0,1
1966,1015599,0,1,18,42,1,1,2,14,0,2,28,9,0,1
1967,1015599,0,2,8,38,1,1,2,14,0,1,28,9,0,1
1968,1015599,0,1,37,31,1,1,2,14,0,2,28,9,0,1
1969,1015599,0,2,5,12,0,1,2,26,0,0,28,9,0,1
1970,1015599,0,2,9,36,1,1,2,26,0,1,28,9,0,1
1971,1015599,0,1,18,42,1,1,2,14,0,2,28,9,0,1
1972,1015599,0,2,9,36,1,1,2,14,0,1,28,9,0,1
1973,1015599,0,1,8,38,1,1,2,14,0,1,28,9,0,1
1974,1015599,0,1,37,31,1,1,2,14,0,2,28,9,0,1
1975,1015599,0,1,29,41,1,1,2,14,0,1,28,9,0,1
1976,1015600,0,1,8,38,1,1,4,30,0,1,46,9,0,1
1977,1015601,0,1,5,12,0,1,2,14,0,0,30,9,0,1
1978,1015601,0,1,37,31,1,1,2,14,0,2,30,9,0,1
1979,1015601,0,1,18,42,1,1,2,14,0,2,30,9,0,1
1980,1015601,0,1,40,28,0,1,2,14,0,0,30,9,0,1
1981,1015601,0,1,40,28,0,1,2,14,0,0,30,9,0,1
1982,1015601,0,1,5,12,0,1,2,22,0,0,30,9,0,1
1983,1015601,0,1,22,20,1,1,2,14,0,2,30,9,0,1
1984,1015601,0,1,9,36,1,1,2,14,0,1,30,9,0,1
1985,1015602,0,1,2,45,0,0,0,46,0,0,42,9,0,1
1986,1015602,0,1,20,43,1,0,0,46,0,2,42,9,0,1
1987,1015603,0,1,37,31,1,0,0,55,0,2,35,9,0,1
1988,1015604,0,1,8,38,1,0,0,58,0,1,36,9,0,1
1989,1015604,0,1,37,31,1,0,0,58,0,2,36,9,0,1
1990,1015604,0,4,22,20,1,0,0,58,0,2,36,9,0,1
1991,1015604,0,2,8,38,1,0,0,58,0,1,36,9,0,1
1992,1015604,0,3,8,38,1,0,0,58,0,1,36,9,0,1
1993,1015604,0,3,22,20,1,0,0,58,0,2,36,9,0,1
1994,1015604,0,4,8,38,1,0,0,58,0,1,36,9,0,1
1995,1015604,0,2,37,31,1,0,0,58,0,2,36,9,0,1
1996,1015605,1,1,28,18,0,1,9,31,0,0,39,9,0,1
1997,1015605,1,2,16,4,1,1,9,38,0,2,39,9,0,1
1998,1015605,1,2,5,12,0,1,9,38,0,0,39,9,0,1
1999,1015605,1,1,16,4,1,1,9,31,0,2,39,9,0,1
2000,1015605,1,2,28,18,0,1,9,38,0,0,39,9,0,1
2001,1015606,0,1,18,42,1,1,2,23,0,2,33,9,0,1
2002,1015606,0,1,37,31,1,1,2,23,0,2,33,9,0,1
2003,1015606,0,1,37,31,1,1,2,23,0,2,33,9,0,1
2004,1015607,0,1,5,12,0,1,2,30,0,0,32,9,0,1
2005,1015607,0,1,8,38,1,1,2,30,0,1,32,9,0,1
2006,1015607,0,1,40,28,0,1,2,30,0,0,32,9,0,1
2007,1015607,0,1,18,42,1,1,2,30,0,2,32,9,0,1
2008,1015608,0,1,40,28,0,1,2,38,0,0,31,9,0,1
2009,1015608,0,1,40,28,0,1,2,38,0,0,31,9,0,1
2010,1015608,0,1,30,34,1,1,2,38,0,1,31,9,0,1
2011,1015608,0,2,32,7,1,1,2,38,0,0,31,9,0,1
2012,1015609,1,1,37,31,1,0,0,46,0,2,41,9,0,1
2013,1015609,1,1,5,12,0,0,0,46,0,0,41,9,0,1
2014,1015610,1,1,16,4,1,2,8,65,0,2,34,9,0,1
2015,1015610,1,1,22,20,1,2,8,65,0,2,34,9,0,1
2016,1015610,1,1,5,12,0,2,8,65,0,0,34,9,0,1
2017,1015611,0,4,5,12,0,1,4,38,0,0,31,9,0,1
2018,1015611,0,4,15,1,1,1,4,38,0,0,31,9,0,1
2019,1015611,0,1,25,17,1,1,4,38,0,2,31,9,0,1
2020,1015611,0,4,20,43,1,1,4,38,0,2,31,9,0,1
2021,1015611,0,3,16,4,1,1,4,38,0,2,31,9,0,1
2022,1015611,0,4,9,36,1,1,4,38,0,1,31,9,0,1
2023,1015611,0,2,16,4,1,1,4,38,0,2,31,9,0,1
2024,1015612,0,1,28,18,0,1,2,32,0,0,31,9,0,1
2025,1015612,0,2,5,12,0,1,2,32,0,0,31,9,0,1
2026,1015612,0,2,20,43,1,1,2,32,0,2,31,9,0,1
2027,1015612,0,2,28,18,0,1,2,32,0,0,31,9,0,1
2028,1015612,0,2,16,4,1,1,2,26,0,2,31,9,0,1
2029,1015612,0,2,20,43,1,1,2,26,0,2,31,9,0,1
2030,1015612,0,1,20,43,1,1,2,32,0,2,31,9,0,1
2031,1015612,0,2,5,12,0,1,2,26,0,0,31,9,0,1
2032,1015613,0,1,26,16,1,2,8,62,0,0,52,9,0,1
2033,1015613,0,1,40,28,0,2,8,62,0,0,52,9,0,1
2034,1015613,0,1,40,28,0,2,8,62,0,0,52,9,0,1
2035,1015613,0,1,37,31,1,2,8,62,0,2,52,9,0,1
2036,1015613,0,1,18,42,1,2,8,62,0,2,52,9,0,1
2037,1015613,0,1,41,25,1,2,8,62,0,2,52,9,0,1
2038,1015613,0,1,18,42,1,2,8,62,0,2,52,9,0,1
2039,1015613,0,1,40,28,0,2,8,62,0,0,52,9,0,1
2040,1015613,0,1,40,28,0,2,8,62,0,0,52,9,0,1
2041,1015613,0,1,14,5,1,2,8,62,0,2,52,9,0,1
2042,1015614,0,2,5,12,0,1,4,30,0,0,39,9,0,1
2043,1015614,0,2,8,38,1,1,4,30,0,1,39,9,0,1
2044,1015614,0,1,8,38,1,1,4,30,0,1,39,9,0,1
2045,1015615,0,1,18,42,1,1,2,30,0,2,33,9,0,1
2046,1015616,1,1,28,18,0,1,2,31,0,0,30,9,0,1
2047,1015616,1,1,5,12,0,1,2,31,0,0,30,9,0,1
2048,1015616,1,1,15,1,1,1,2,31,0,0,30,9,0,1
2049,1015617,0,2,5,12,0,0,0,54,0,0,35,9,0,1
2050,1015617,0,1,22,20,1,0,0,54,0,2,35,9,0,1
2051,1015617,0,1,8,38,1,0,0,54,0,1,35,9,0,1
2052,1015617,0,2,8,38,1,0,0,54,0,1,35,9,0,1
2053,1015617,0,2,22,20,1,0,0,54,0,2,35,9,0,1
2054,1015617,0,2,14,5,1,0,0,54,0,2,35,9,0,1
2055,1015617,0,2,5,12,0,0,0,54,0,0,35,9,0,0
2056,1015617,0,2,28,18,0,0,0,54,0,0,35,9,0,1
2057,1015618,0,1,40,28,0,2,8,62,0,0,55,9,0,1
2058,1015618,0,2,38,14,1,2,8,62,0,2,55,9,0,1
2059,1015618,0,2,33,8,1,2,8,62,0,2,55,9,0,1
2060,1015618,0,2,16,4,1,2,8,62,0,2,55,9,0,1
2061,1015619,0,2,14,5,1,1,2,26,0,2,29,9,0,1
2062,1015619,0,1,20,43,1,1,2,31,0,2,29,9,0,1
2063,1015619,0,1,14,5,1,1,2,31,0,2,29,9,0,1
2064,1015619,0,3,22,20,1,1,2,26,0,2,29,9,0,1
2065,1015619,0,2,14,5,1,1,2,26,0,2,29,9,0,1
2066,1015619,0,3,14,5,1,1,2,26,0,2,29,9,0,1
2067,1015619,0,2,22,20,1,1,2,26,0,2,29,9,0,1
2068,1015619,0,2,35,10,1,1,2,26,0,2,29,9,0,1
2069,1015619,0,2,20,43,1,1,2,26,0,2,29,9,0,1
2070,1015620,0,3,16,4,1,1,3,33,0,2,41,9,0,1
2071,1015620,0,3,5,12,0,1,3,33,0,0,41,9,0,1
2072,1015620,0,1,18,42,1,2,7,33,0,2,41,9,0,1
2073,1015620,0,3,24,21,1,1,3,33,0,2,41,9,0,1
2074,1015620,0,2,41,25,1,2,7,33,0,2,41,9,0,1
