,Activos,STD_ID_PERSON,STD_N_GENDERESP,Num_Periodo,SSP_ID_CONT_INTERN,SSP_NM_CONT_INESP,SSP_NO_DEFINIDO,CSP_N_AG_CATEGOR,CSP_NM_CATEGORESP,STD_N_WU_TYPEESP,STD_WORK_LOCESP,CSP_N_COLECTIVO,Edad,Nacionalidad,SSP_ID_MINUSVALIA
10750,0,1015562,0,2,11,13,0,0,0,48,0,0,41,7,0
10751,0,1015997,0,3,5,12,0,1,6,54,0,0,40,9,0
10752,0,1004563,0,2,1,40,0,1,2,25,0,0,37,9,0
10753,0,1006794,0,4,5,12,0,0,0,42,0,0,41,9,0
10754,0,1004084,0,2,4,12,0,0,3,40,0,0,37,9,0
10755,0,1004473,0,2,5,12,0,1,2,31,0,0,41,9,0
10756,0,1015126,0,1,5,12,0,1,2,31,0,0,50,9,0
10757,0,1015065,0,1,5,12,0,0,0,16,0,0,39,9,0
10758,0,1015623,0,4,20,25,0,0,3,55,0,0,41,9,0
10759,0,1015057,0,1,2,29,0,0,0,4,0,0,42,9,0
10760,0,1004021,0,2,1,40,0,0,2,56,0,0,44,9,0
10761,0,1007245,0,1,3,19,0,0,0,50,0,0,39,9,0
10762,0,1004324,0,2,1,40,0,1,4,38,0,0,44,9,0
10763,0,1015079,0,1,2,31,0,0,0,41,0,0,40,9,0
10764,0,1005487,0,5,1,40,0,1,2,31,0,0,39,9,0
10765,0,1005701,0,2,5,12,0,1,2,32,0,0,43,9,0
10766,0,1014834,0,1,1,40,0,0,0,34,0,0,45,9,0
10767,0,1015008,0,1,4,18,0,0,0,55,0,0,42,9,0
10768,0,1015056,0,1,1,37,0,0,0,2,0,0,43,9,0
10769,0,1004087,0,2,5,12,0,1,4,39,0,0,36,9,0
10770,0,1006249,0,5,5,12,0,1,2,35,0,0,40,9,0
10771,0,1006411,0,4,5,12,0,1,2,27,0,0,44,9,0
10772,0,1015208,0,1,5,12,0,1,6,62,0,0,32,9,0
10773,0,1005054,0,2,3,20,0,1,2,28,0,0,41,9,0
10774,0,1015223,0,1,4,13,0,0,3,32,0,0,39,9,0
10775,0,1006145,0,3,3,25,0,0,1,42,0,0,36,9,0
10776,0,1015652,0,1,5,12,0,1,3,33,0,0,32,9,0
10777,0,1004672,0,2,2,32,0,1,2,30,0,0,38,9,0
10778,0,1016866,0,1,5,12,0,0,1,38,0,0,31,11,0
10779,0,1015027,0,1,5,12,0,0,1,20,0,0,38,9,0
10780,0,1005840,0,5,5,12,0,1,2,30,0,0,38,9,0
10781,0,1015192,0,1,5,12,0,0,0,12,0,0,39,9,0
10782,0,1015207,0,1,2,26,0,0,0,1,0,0,38,9,0
10783,0,1016357,0,1,5,12,0,0,0,43,0,0,34,9,0
10784,0,1005020,0,2,1,40,0,1,2,29,0,0,45,9,0
10785,0,1007231,0,2,2,32,0,1,2,22,0,0,39,9,0
10786,0,1005532,0,4,2,32,0,1,2,30,0,0,40,9,0
10787,0,1006876,0,2,8,31,0,0,0,45,0,0,41,9,0
10788,0,1015593,0,3,5,12,0,0,0,50,0,0,41,8,0
10789,0,1015602,0,4,26,19,0,0,0,52,0,0,41,9,0
10790,0,1006941,0,3,22,20,0,0,1,38,0,0,38,9,0
10791,0,1015554,0,1,5,12,0,0,0,41,0,0,39,7,0
10792,0,1005133,0,2,3,20,0,1,2,30,0,0,41,9,0
10793,0,1015254,0,1,5,14,0,0,0,53,0,0,39,9,0
10794,0,1017252,0,1,3,20,0,1,2,45,0,0,36,9,0
10795,0,1004126,0,2,5,12,0,1,2,25,0,0,37,9,0
10796,0,1005635,0,2,4,12,0,1,2,30,0,0,38,9,0
10797,0,1016109,0,1,5,12,0,0,0,55,0,0,35,13,0
10798,0,1015238,0,1,5,12,0,0,0,53,0,0,38,9,0
10799,0,1004627,0,2,5,12,0,1,2,25,0,0,37,9,0
10800,0,1007243,0,1,5,12,0,0,0,49,0,0,37,9,0
10801,0,1006339,0,5,5,12,0,1,2,28,0,0,40,9,0
10802,0,1006401,0,3,5,12,0,1,2,28,0,0,37,9,0
10803,0,1006816,0,2,5,12,0,0,1,29,0,0,43,9,0
10804,0,1015581,0,2,14,14,0,0,1,34,0,0,37,9,0
10805,0,1014835,0,1,1,40,0,0,0,41,0,0,41,9,0
10806,0,1015125,0,1,1,35,0,0,0,47,0,0,45,9,0
10807,0,1015007,0,1,5,12,0,0,0,48,0,0,38,9,0
10808,0,1005726,0,2,5,12,0,1,2,32,0,0,44,9,0
10809,0,1004445,0,2,2,31,0,1,2,25,0,0,38,9,0
10810,0,1014880,0,1,1,40,0,0,0,3,0,0,39,9,0
10811,0,1004585,0,2,3,19,0,1,3,26,0,0,36,9,0
10812,0,1006139,0,3,2,27,0,0,0,44,0,0,37,9,0
10813,0,1007236,0,1,1,35,0,0,1,40,0,0,40,9,0
10814,0,1005712,0,2,5,12,0,1,2,26,0,0,43,9,0
10815,0,1017868,0,1,6,12,0,0,0,52,0,0,33,17,0
10816,0,1014852,0,1,1,40,0,0,0,19,0,0,41,9,0
10817,0,1005656,0,2,5,12,0,1,2,30,0,0,39,9,0
10818,0,1015632,0,1,5,12,0,0,0,40,0,0,32,9,0
10819,0,1016526,0,1,5,12,0,0,0,44,0,0,33,16,0
10820,0,1007230,0,2,2,28,0,1,2,24,0,0,38,9,0
10821,0,1015033,0,1,5,17,0,0,1,11,0,0,39,9,0
10822,0,1015250,0,1,4,15,0,0,0,57,0,0,40,9,0
10823,0,1014841,0,1,1,40,0,0,1,38,0,0,40,9,0
10824,0,1003906,0,2,3,25,0,2,8,65,0,0,44,9,0
10825,0,1014979,0,1,5,12,0,0,1,36,0,0,34,9,0
10826,0,1015217,0,1,5,12,0,1,4,41,0,0,37,9,0
10827,0,1005703,0,2,5,12,0,1,2,31,0,0,43,9,0
10828,0,1005015,0,2,1,38,0,1,2,26,0,0,36,9,0
10829,0,1004473,0,2,5,12,0,1,2,31,0,0,41,9,0
10830,0,1006028,0,3,1,40,0,0,1,36,0,0,42,9,0
10831,0,1004080,0,2,1,40,0,0,1,57,0,0,43,9,0
10832,0,1004453,0,2,5,12,0,1,2,30,0,0,44,9,0
10833,0,1015112,0,1,5,12,0,0,0,4,0,0,37,9,0
10834,0,1005809,0,3,5,12,0,1,3,18,0,0,40,9,0
10835,0,1004030,0,2,1,40,0,1,5,59,0,0,48,9,0
10836,0,1015107,0,1,5,12,0,0,0,6,0,0,36,9,0
10837,0,1007232,0,2,3,25,0,1,2,31,0,0,37,9,0
10838,0,1004478,0,2,5,12,0,1,3,33,0,0,42,9,0
10839,0,1006827,0,2,7,13,0,0,1,26,0,0,43,9,0
10840,0,1015027,0,1,5,12,0,0,1,17,0,0,38,9,0
10841,0,1004341,0,2,2,27,0,1,4,34,0,0,40,9,0
10842,0,1006398,0,5,1,35,0,1,2,29,0,0,38,9,0
10843,0,1023721,0,1,11,29,0,1,3,44,0,1,36,9,0
10844,0,1015081,0,1,1,40,0,1,4,59,0,0,39,9,0
10845,0,1005938,0,6,3,21,0,0,1,38,0,0,37,9,0
10846,0,1005679,0,2,5,12,0,1,2,30,0,0,41,9,0
10847,0,1005857,0,2,1,40,0,0,0,49,0,0,40,9,0
10848,0,1007233,0,2,1,39,0,1,2,19,0,0,40,9,0
10849,0,1015224,0,1,3,25,0,0,2,16,0,0,38,9,0
10850,0,1015068,0,1,1,40,0,1,4,54,0,0,39,9,0
10851,0,1014857,0,1,1,40,0,0,1,10,0,0,44,9,0
10852,0,1006821,0,2,5,12,0,1,2,24,0,0,43,9,0
10853,0,1015073,0,1,5,12,0,0,1,30,0,0,40,9,0
10854,0,1015120,0,1,5,12,0,0,2,44,0,0,47,9,0
10855,0,1015151,0,1,3,19,0,0,2,53,0,0,41,9,0
10856,0,1007208,0,2,4,14,0,1,2,30,0,0,38,9,0
10857,0,1015073,0,1,5,14,0,0,0,2,0,0,40,9,0
10858,0,1006897,0,2,14,34,0,0,0,45,0,0,42,9,0
10859,0,1015029,0,1,5,13,0,0,1,13,0,0,38,9,0
10860,0,1006891,0,2,8,34,0,0,0,43,0,0,42,9,0
10861,0,1006922,0,3,18,17,0,0,2,41,0,0,35,9,0
10862,0,1014983,0,1,5,12,0,0,1,39,0,0,34,9,0
10863,0,1014866,0,1,1,40,0,0,0,2,0,0,40,9,0
10864,0,1014898,0,1,4,13,0,0,3,13,0,0,34,9,0
10865,0,1015131,0,1,5,12,0,0,0,52,0,0,39,9,0
10866,0,1007224,0,2,5,12,0,1,2,31,0,0,35,9,0
10867,0,1006897,0,2,13,34,0,0,0,45,0,0,42,9,0
10868,0,1015071,0,1,5,16,0,0,0,2,0,0,40,9,0
10869,0,1004142,0,2,5,12,0,1,2,12,0,0,39,9,0
10870,0,1015100,0,1,5,12,0,0,0,2,0,0,37,9,0
10871,0,1005911,0,2,1,40,0,0,1,35,0,0,42,9,0
10872,0,1005738,0,2,5,12,0,1,2,28,0,0,44,9,0
10873,0,1006304,0,3,5,12,0,1,2,27,0,0,37,9,0
10874,0,1006406,0,3,5,12,0,1,2,30,0,0,38,9,0
10875,0,1014881,0,1,1,40,0,0,0,2,0,0,39,9,0
10876,0,1004440,0,3,1,40,0,1,2,28,0,0,43,9,0
10877,0,1004483,0,2,5,12,0,1,7,36,0,0,45,9,0
10878,0,1005797,0,2,4,13,0,1,3,14,0,0,42,9,0
10879,0,1006172,0,2,4,17,0,0,1,36,0,0,35,9,0
10880,0,1015568,0,2,14,14,0,0,0,48,0,0,41,7,0
10881,0,1004080,0,2,4,15,0,1,4,42,0,0,38,9,0
10882,0,1006403,0,3,5,12,0,1,2,30,0,0,36,9,0
10883,0,1015132,1,1,5,12,0,0,1,29,0,0,45,9,0
10884,0,1004224,0,2,5,12,0,1,2,26,0,0,38,9,0
10885,0,1015211,0,1,5,12,0,1,5,61,0,0,32,9,0
10886,0,1006433,0,3,5,12,0,1,3,14,0,0,42,9,0
10887,0,1006375,0,5,5,12,0,1,2,27,0,0,38,9,0
10888,0,1006920,0,2,24,20,0,0,2,56,0,0,40,9,0
10889,0,1004273,0,2,5,12,0,1,2,26,0,0,37,9,0
10890,0,1006403,0,4,5,12,0,1,2,22,0,0,40,9,0
10891,0,1015578,0,1,11,13,0,0,1,31,0,0,36,9,0
10892,0,1014967,0,1,2,27,0,0,0,49,0,0,41,9,0
10893,0,1006426,0,4,5,12,0,1,2,15,0,0,40,9,0
10894,0,1005752,0,2,5,12,0,1,2,32,0,0,42,9,0
10895,0,1004086,0,2,1,40,0,0,0,57,0,0,42,9,0
10896,0,1004554,0,2,5,12,0,1,2,31,0,0,37,9,0
10897,0,1015059,0,1,5,12,0,0,0,8,0,0,38,9,0
10898,0,1004626,0,2,5,12,0,1,4,28,0,0,37,9,0
10899,0,1006433,0,3,4,12,0,1,3,14,0,0,42,9,0
10900,0,1004650,0,2,4,15,0,1,2,24,0,0,38,9,0
10901,0,1004960,0,2,2,32,0,0,0,44,0,0,39,9,0
10902,0,1015240,0,1,5,12,0,0,1,39,0,0,38,9,0
10903,0,1004492,0,2,5,12,0,1,7,35,0,0,42,9,0
10904,0,1015647,0,3,5,12,0,1,4,58,0,0,39,9,0
10905,0,1014980,0,1,5,12,0,0,1,34,0,0,34,9,0
10906,0,1005679,0,2,4,17,0,1,2,31,0,0,43,9,0
10907,0,1015057,0,1,1,34,0,2,8,62,0,0,38,9,0
10908,0,1015122,0,1,5,12,0,0,1,17,0,0,42,9,0
10909,0,1006808,0,3,3,38,0,0,1,35,0,0,41,9,0
10910,0,1007228,0,2,3,22,0,1,2,34,0,0,37,9,0
10911,0,1004024,0,2,1,40,0,0,3,57,0,0,45,9,0
10912,0,1006398,0,5,1,37,0,1,2,30,0,0,38,9,0
10913,0,1015238,0,1,2,26,0,0,1,44,0,0,40,9,0
10914,0,1016868,0,1,5,12,0,0,1,21,0,0,31,9,0
10915,0,1006888,0,2,8,33,0,0,0,42,0,0,42,9,0
10916,0,1015222,0,1,5,12,0,1,3,31,0,0,39,9,0
10917,0,1004935,0,2,1,40,0,0,0,47,0,0,40,9,0
10918,0,1004066,0,2,5,12,0,1,7,60,0,0,49,9,0
10919,0,1015009,0,1,5,12,0,0,1,11,0,0,38,9,0
10920,0,1004539,0,2,2,32,0,1,3,28,0,0,39,9,0
10921,0,1006820,0,2,5,12,0,1,2,30,0,0,41,9,0
10922,0,1004290,0,2,5,12,0,1,2,27,0,0,37,9,0
10923,0,1015117,0,1,4,13,0,0,0,55,0,0,36,9,0
10924,0,1007240,0,1,5,12,0,0,0,44,0,0,36,9,0
10925,0,1004563,0,2,5,12,0,1,3,31,0,0,35,9,0
10926,0,1015045,0,1,5,30,0,0,0,5,0,0,42,9,0
10927,0,1006921,0,2,7,24,0,0,2,57,0,0,40,9,0
10928,0,1015076,0,1,3,22,0,0,1,37,0,0,40,9,0
10929,0,1005703,0,2,5,12,0,1,2,28,0,0,43,9,0
10930,0,1015077,0,1,3,25,0,0,1,38,0,0,40,9,0
10931,0,1005912,0,2,1,40,0,0,1,35,0,0,42,9,0
10932,0,1004447,0,2,5,12,0,1,2,30,0,0,45,9,0
10933,0,1014988,0,1,5,12,0,0,1,34,0,0,37,9,0
10934,0,1004482,0,2,2,29,0,1,4,34,0,0,41,9,0
10935,0,1015080,0,1,1,40,0,1,5,59,0,0,39,9,0
10936,0,1006399,0,5,4,13,0,1,2,24,0,0,39,9,0
10937,0,1015216,0,1,5,12,0,1,2,31,0,0,37,9,0
10938,0,1006796,0,4,5,12,0,0,0,44,0,0,40,9,0
10939,0,1015083,0,1,1,40,0,0,0,50,0,0,40,9,0
10940,0,1015083,0,1,1,34,0,0,0,50,0,0,39,9,0
10941,0,1004575,0,2,1,40,0,1,2,25,0,0,37,9,0
10942,0,1014888,0,1,2,31,0,0,1,5,0,0,38,9,0
10943,0,1004084,0,2,5,12,0,1,4,41,0,0,37,9,0
10944,0,1006910,0,2,7,28,0,0,1,43,0,0,38,9,0
10945,0,1006897,0,2,22,32,0,0,0,45,0,0,42,9,0
10946,0,1006364,0,5,5,12,0,1,3,28,0,0,37,9,0
10947,0,1014860,0,1,1,40,0,0,0,3,0,0,43,9,0
10948,0,1004128,0,2,5,12,0,1,2,14,0,0,39,9,0
10949,0,1004106,0,2,5,12,0,1,4,38,0,0,34,9,0
10950,0,1014980,0,1,5,12,0,1,2,33,0,0,35,9,0
10951,0,1015639,0,2,5,12,0,0,3,57,0,0,38,9,0
10952,0,1004979,0,2,1,40,0,0,1,35,0,0,37,9,0
10953,0,1004488,0,2,3,21,0,1,6,36,0,0,43,9,0
10954,0,1015034,0,1,3,20,0,0,2,56,0,0,40,9,0
10955,0,1015083,0,1,2,30,0,0,0,43,0,0,39,9,0
10956,0,1015128,1,1,3,21,0,0,1,33,0,0,45,9,0
10957,0,1014979,0,1,5,12,0,0,1,37,0,0,34,9,0
10958,0,1004204,0,2,5,12,0,1,2,24,0,0,39,9,0
10959,0,1006933,0,2,15,16,0,1,4,63,0,0,39,9,0
10960,0,1014891,0,1,3,19,0,0,2,10,0,0,35,9,0
10961,0,1015241,0,1,5,12,0,0,1,48,0,0,40,9,0
10962,0,1014972,0,1,2,26,0,0,0,34,0,0,43,9,0
10963,0,1014845,0,1,1,40,0,0,0,8,0,0,51,9,0
10964,0,1003961,0,2,2,31,0,0,2,55,0,0,46,9,0
10965,0,1006897,0,2,21,32,0,0,0,45,0,0,42,9,0
10966,0,1007237,0,1,5,12,0,0,1,40,0,0,35,9,0
10967,0,1006180,0,2,4,14,0,0,1,34,0,0,34,9,0
10968,0,1015236,0,1,2,29,0,0,0,54,0,0,39,9,0
10969,0,1014961,0,1,1,35,0,0,0,55,0,0,45,9,0
10970,0,1005011,0,2,1,40,0,0,1,26,0,0,36,9,0
10971,0,1004614,0,2,1,35,0,1,2,26,0,0,36,9,0
10972,0,1015158,0,1,2,27,0,1,4,56,0,0,40,9,0
10973,0,1004094,0,2,5,12,0,1,5,46,0,0,40,9,0
10974,0,1005781,0,2,5,12,0,1,3,15,0,0,42,9,0
10975,0,1004293,0,2,5,12,0,1,3,31,0,0,37,9,0
10976,0,1004595,0,2,2,26,0,1,2,28,0,0,36,9,0
10977,0,1006807,0,2,5,12,0,1,3,32,0,0,38,9,0
10978,0,1015211,0,1,2,29,0,0,0,1,0,0,37,9,0
10979,0,1006980,0,4,5,12,0,1,4,37,0,0,34,9,0
10980,0,1006398,0,4,1,39,0,1,2,30,0,0,38,9,0
10981,0,1004439,0,2,3,25,0,1,2,26,0,0,42,9,0
10982,0,1004296,0,2,5,12,0,1,3,34,0,0,37,9,0
10983,0,1005562,0,2,1,37,0,1,2,37,0,0,39,9,0
10984,0,1003990,0,2,1,40,0,2,7,39,0,0,47,9,0
10985,0,1015579,0,1,5,12,0,0,1,31,0,0,36,9,0
10986,0,1005901,0,5,3,22,0,1,2,26,0,0,38,9,0
10987,0,1015192,0,1,5,12,0,0,0,8,0,0,40,9,0
10988,0,1015223,0,1,1,33,0,0,1,55,0,0,37,9,0
10989,0,1006812,0,2,5,12,0,1,2,24,0,0,43,9,0
10990,0,1004297,0,2,5,12,0,1,3,36,0,0,37,9,0
10991,0,1004140,0,2,5,12,0,1,2,13,0,0,40,9,0
10992,0,1004443,0,2,3,21,0,1,2,30,0,0,45,9,0
10993,0,1004216,0,2,5,12,0,1,2,26,0,0,39,9,0
10994,0,1015750,0,1,5,12,0,0,0,54,0,0,36,9,0
10995,0,1004455,0,2,2,27,0,1,2,30,0,0,42,9,0
10996,0,1004095,0,2,5,12,0,1,3,34,0,0,37,9,0
10997,0,1015556,0,2,8,13,0,0,0,47,0,0,41,7,0
10998,0,1015589,0,3,5,12,0,0,0,44,0,0,39,9,0
10999,0,1015085,0,1,1,40,0,0,0,54,0,0,39,9,0
11000,0,1006809,0,2,4,15,0,1,3,37,0,0,37,9,0
11001,0,1005693,0,2,5,12,0,1,2,31,0,0,42,9,0
11002,0,1003864,0,2,2,28,0,0,3,58,0,0,42,9,0
11003,0,1015559,0,1,11,13,0,0,0,51,0,0,39,9,0
11004,0,1004051,0,2,4,15,0,2,7,57,0,0,50,9,0
11005,0,1015230,0,1,5,12,0,0,0,51,0,0,36,9,0
11006,0,1004475,0,2,5,12,0,1,2,31,0,0,40,9,0
11007,0,1015127,1,1,2,28,0,0,0,40,0,0,44,9,0
11008,0,1006963,0,4,6,18,0,0,2,35,0,0,36,9,0
11009,0,1006792,0,2,5,12,0,1,2,23,0,0,42,9,0
11010,0,1015073,0,1,5,12,0,1,2,32,0,0,39,9,0
11011,0,1007208,0,2,4,14,0,1,2,30,0,0,38,9,0
11012,0,1004494,0,2,5,12,0,1,8,37,0,0,44,9,0
11013,0,1004582,0,2,5,12,0,1,4,30,0,0,35,9,0
11014,0,1015285,0,1,6,12,0,0,3,29,0,0,46,9,0
11015,0,1006794,0,4,5,12,0,0,0,41,0,0,41,9,0
11016,0,1016779,0,1,5,12,0,0,0,14,0,0,32,9,0
11017,0,1015231,0,1,1,40,0,0,0,53,0,0,39,9,0
11018,0,1004358,0,2,4,13,0,1,4,30,0,0,33,9,0
11019,0,1014934,0,1,1,39,0,0,0,48,0,0,41,9,0
11020,0,1015140,0,1,1,40,0,0,2,53,0,0,42,9,0
11021,0,1015517,0,1,28,22,0,1,3,32,0,0,35,9,0
11022,0,1015210,0,1,2,27,0,0,0,0,0,0,38,9,0
11023,0,1015122,0,1,5,12,0,0,0,43,0,0,40,9,0
11024,0,1015124,0,1,2,26,0,0,1,44,0,0,49,9,0
11025,0,1005755,0,3,5,12,0,1,2,31,0,0,43,9,0
11026,0,1006820,0,2,5,12,0,1,2,29,0,0,41,9,0
11027,0,1014949,0,1,1,40,0,0,0,55,0,0,45,9,0
11028,0,1004454,0,2,5,12,0,1,2,30,0,0,44,9,0
11029,0,1004099,0,2,2,27,0,0,1,48,0,0,38,9,0
11030,0,1007234,0,2,1,40,0,1,2,29,0,0,41,9,0
11031,0,1016949,0,1,5,12,0,1,2,33,0,0,31,9,0
11032,0,1006404,0,4,5,12,0,1,2,22,0,0,40,9,0
11033,0,1006809,0,3,5,12,0,0,2,40,0,0,38,9,0
11034,0,1005642,0,2,5,12,0,1,2,30,0,0,38,9,0
11035,0,1015162,0,1,2,31,0,1,5,58,0,0,40,9,0
11036,0,1006294,0,5,3,24,0,1,2,34,0,0,39,9,0
11037,0,1006821,0,2,5,12,0,1,2,24,0,0,43,9,0
11038,0,1015585,0,2,18,15,0,0,0,39,0,0,38,9,0
11039,0,1006767,0,4,1,37,0,1,2,31,0,0,40,9,0
11040,0,1015060,0,1,5,12,0,2,8,62,1,0,40,9,0
11041,0,1014871,0,1,1,40,0,0,0,2,0,0,40,9,0
11042,0,1006767,0,4,1,35,0,1,2,29,0,0,41,9,0
11043,0,1006405,0,3,5,12,0,1,2,29,0,0,36,9,0
11044,0,1003935,0,2,2,30,0,0,2,58,0,0,40,9,0
11045,0,1004885,0,2,2,28,0,1,2,30,0,0,47,9,0
11046,0,1004453,0,2,5,12,0,1,2,30,0,0,44,9,0
11047,0,1015085,0,1,1,40,0,0,0,55,0,0,39,9,0
11048,0,1006852,0,2,5,12,0,1,2,28,0,0,40,9,0
11049,0,1015097,0,1,5,12,0,0,0,2,0,0,37,9,0
11050,0,1004233,0,2,5,12,0,1,3,31,0,0,39,9,0
11051,0,1003983,0,2,1,40,0,2,7,36,0,0,47,9,0
11052,0,1007238,0,1,5,12,0,0,1,41,0,0,35,9,0
11053,0,1004294,0,2,5,12,0,1,3,31,0,0,37,9,0
11054,0,1015006,0,1,3,19,0,0,0,55,0,0,42,9,0
11055,0,1004331,0,2,2,28,0,1,4,34,0,0,34,9,0
11056,0,1006811,0,3,5,12,0,0,1,32,0,0,42,9,0
11057,0,1015105,0,1,5,12,0,0,0,49,0,0,36,9,0
11058,0,1014893,0,1,3,23,0,0,2,9,0,0,36,9,0
11059,0,1015283,0,1,4,39,0,0,1,32,0,0,35,9,0
11060,0,1015247,0,1,4,15,0,0,0,56,0,0,39,9,0
11061,0,1006414,0,3,5,12,0,1,2,24,0,0,37,9,0
11062,0,1006411,0,4,5,12,0,1,2,20,0,0,41,9,0
11063,0,1015600,0,3,5,12,0,0,0,51,0,0,39,9,0
11064,0,1004561,0,2,3,23,0,1,3,28,0,0,36,9,0
11065,0,1015025,0,1,5,12,0,0,0,42,0,0,40,9,0
11066,0,1005700,0,2,5,12,0,1,2,32,0,0,43,9,0
11067,0,1015230,0,1,3,23,0,0,0,51,0,0,37,9,0
11068,0,1004500,0,2,4,14,0,1,8,36,0,0,44,9,0
11069,0,1004068,0,2,5,12,0,1,7,57,0,0,47,9,0
11070,0,1005840,0,5,5,12,0,1,2,25,0,0,37,9,0
11071,0,1015034,0,1,5,12,0,0,2,56,0,0,40,9,0
11072,0,1005560,0,2,1,38,0,1,2,37,0,0,39,9,0
11073,0,1005055,0,2,4,18,0,1,2,26,0,0,36,9,0
11074,0,1015230,0,1,3,24,0,0,0,51,0,0,37,9,0
11075,0,1027820,0,1,19,18,0,0,1,12,0,1,26,9,0
11076,0,1015267,0,1,5,12,0,0,1,48,0,0,43,9,0
11077,0,1015062,0,1,1,40,0,1,6,60,0,0,38,9,0
11078,0,1003871,0,2,3,21,0,2,8,66,0,0,42,9,0
11079,0,1014958,0,1,1,39,0,0,0,59,0,0,46,9,0
11080,0,1015064,0,1,5,23,0,0,1,18,0,0,41,9,0
11081,0,1006938,0,2,5,16,0,1,4,66,0,0,38,9,0
11082,0,1015082,0,1,2,31,0,0,0,43,0,0,39,9,0
11083,0,1014860,0,1,1,40,0,0,2,18,0,0,39,9,0
11084,0,1004288,0,2,5,12,0,1,2,24,0,0,37,9,0
11085,0,1004439,0,3,1,40,0,1,2,28,0,0,42,9,0
11086,0,1006837,0,2,6,18,0,0,2,39,0,0,38,9,0
11087,0,1006906,0,2,8,30,0,0,0,43,0,0,39,9,0
11088,0,1014848,0,1,1,40,0,0,0,34,0,0,40,9,0
11089,0,1005226,0,2,4,16,0,1,2,32,0,0,43,9,0
11090,0,1015127,0,1,5,12,0,1,2,29,0,0,48,9,0
11091,0,1006380,0,4,1,37,0,1,2,31,0,0,37,9,0
11092,0,1005703,0,2,5,12,0,1,2,32,0,0,44,9,0
11093,0,1004307,0,2,2,32,0,1,4,38,0,0,35,9,0
11094,0,1005373,0,4,2,30,0,1,2,31,0,0,40,9,0
11095,0,1015186,0,1,5,12,0,0,0,3,0,0,41,9,0
11096,0,1015509,0,1,39,27,0,0,3,31,0,0,31,9,0
11097,0,1015657,0,3,5,12,0,1,6,60,0,0,41,9,0
11098,0,1006398,0,5,1,39,0,1,2,30,0,0,38,9,0
11099,0,1004033,0,2,1,40,0,1,7,61,0,0,50,9,0
11100,0,1015072,0,1,1,40,0,0,2,51,0,0,39,9,0
11101,0,1015123,0,1,5,12,0,0,0,41,0,0,40,9,0
11102,0,1015266,0,1,5,19,0,0,0,7,0,0,37,9,0
11103,0,1004094,0,2,5,12,0,1,3,33,0,0,37,9,0
11104,0,1015262,0,1,5,19,0,0,0,47,0,0,38,9,0
11105,0,1004209,0,2,5,12,0,1,2,25,0,0,39,9,0
11106,0,1006323,0,5,5,12,0,1,3,32,0,0,36,9,0
11107,0,1004299,0,2,4,12,0,1,4,38,0,0,36,9,0
11108,0,1004358,0,2,4,14,0,1,4,30,0,0,34,9,0
11109,0,1003934,0,2,1,36,0,0,1,53,0,0,45,9,0
11110,0,1015128,1,1,3,22,0,0,1,34,0,0,45,9,0
11111,0,1015600,0,1,5,12,0,0,0,42,0,0,35,9,0
11112,0,1015056,1,1,5,29,0,0,0,4,0,0,42,9,0
11113,0,1015086,0,1,5,12,0,0,1,20,0,0,38,9,0
11114,0,1016035,0,2,7,25,0,1,4,59,0,0,39,13,0
11115,0,1015211,0,1,5,12,0,1,5,61,0,0,32,9,0
11116,0,1015059,0,1,4,18,0,2,8,62,0,0,39,9,0
11117,0,1007244,0,1,5,12,0,0,0,50,0,0,37,9,0
11118,0,1004562,0,2,3,20,0,1,3,29,0,0,35,9,0
11119,0,1015058,0,1,5,12,0,0,0,8,0,0,38,9,0
11120,0,1004130,0,2,5,12,0,1,2,12,0,0,37,9,0
11121,0,1015226,0,1,5,12,0,1,3,31,0,0,39,9,0
11122,0,1005812,0,2,3,21,0,0,1,39,0,0,41,9,0
11123,0,1015033,0,1,3,20,0,0,2,56,0,0,40,9,0
11124,0,1015036,0,1,5,12,0,0,2,56,0,0,40,9,0
11125,0,1004138,0,2,5,12,0,1,2,14,0,0,40,9,0
11126,0,1003877,0,2,2,31,0,0,2,56,0,0,43,9,0
11127,0,1015229,0,1,1,33,0,0,0,52,0,0,38,9,0
11128,0,1015085,0,1,1,40,0,0,0,54,0,0,39,9,0
11129,0,1015066,0,1,5,12,0,1,4,46,0,0,40,9,0
11130,0,1005525,0,4,2,31,0,1,2,30,0,0,38,9,0
11131,0,1015233,0,1,5,12,0,0,2,41,0,0,40,9,0
11132,0,1007239,0,1,2,29,0,0,1,33,0,0,40,9,0
11133,0,1015074,0,1,5,12,0,1,2,32,0,0,39,9,0
11134,0,1006422,0,4,5,12,0,1,2,27,0,0,45,9,0
11135,0,1014830,0,1,1,40,0,0,0,48,0,0,41,9,0
11136,0,1015060,0,1,5,12,0,2,8,62,1,0,40,9,0
11137,0,1004457,0,2,1,40,0,1,2,35,0,0,38,9,0
11138,0,1014861,0,1,1,40,0,0,0,5,0,0,46,9,0
11139,0,1004608,0,2,2,31,0,1,2,26,0,0,36,9,0
11140,0,1014913,0,1,3,22,0,0,2,27,0,0,36,9,0
11141,0,1004474,0,2,1,38,0,1,2,32,0,0,40,9,0
11142,0,1015554,0,2,5,12,0,0,0,47,0,0,41,7,0
11143,0,1004290,0,2,5,12,0,1,2,27,0,0,37,9,0
